Id,公司名,HR邮箱,地址,规模,类型,领域,公司全称,网址,详细地址,信息
39633,黑岩科技,,上海市,15-50人,私企,移动互联网,黑岩网络科技（上海）有限公司,苏州新平街388号腾飞创新园C-304,,黑岩网络科技（上海）有限公司苏州新平街388号腾飞创新园C-304
39638,e家社区,yzwbw@yzwb.com ir@angelclub.com wsqejt@xxsb.com chenyuyanglao@163.com softhg@126.com maszyz@126.com 11111111g@connect.polyu.hk,西安市,50-150人,私企,移动互联网,浙江福吧信息技术有限公司,http://www.forcar8.cn,浙江省嘉兴市亚太路705号清华长三角研究院1223室,浙江福吧信息技术有限公司http://www.forcar8.cn浙江省嘉兴市亚太路705号清华长三角研究院1223室
39657,米斗科技,info@midou888.com 08718787877@qq.com,成都市,15-50人,私企,移动互联网,成都有米斗科技有限公司,高新区天府软件园D5创业场DB028,,成都有米斗科技有限公司高新区天府软件园D5创业场DB028
39663,AXON,,南京市,150-500人,私企,互联网,南京安讯科技有限责任公司,http://www.axon.com.cn,南京市雨花台区软件大道119号丰盛商汇5栋2层,南京安讯科技有限责任公司http://www.axon.com.cn南京市雨花台区软件大道119号丰盛商汇5栋2层
39672,易迅地产,,东莞市,50-150人,私企,其他,东莞市易迅房地产经纪有限公司,东莞市松山湖保利红珊瑚商铺,,东莞市易迅房地产经纪有限公司东莞市松山湖保利红珊瑚商铺
39673,帕拓逊,linda@patazon.net viyaxie@zero2ipo.com.cn adan@patazon.net,深圳市,150-500人,私企,电子商务,深圳前海帕拓逊网络技术有限公司,http://money.163.com/15/1215/03/BARJKODC00253B0H.html,深圳市龙岗区坂田五和大道南49号金方华电商产业园6栋B102,深圳前海帕拓逊网络技术有限公司http://money.163.com/15/1215/03/BARJKODC00253B0H.html深圳市龙岗区坂田五和大道南49号金方华电商产业园6栋B102
39678,荣天,,广州市,150-500人,私企,金融,荣天控股集团,http://www.rotin168.com/,天河区东圃大马路8号时代TIT广场A座5楼,荣天控股集团http://www.rotin168.com/天河区东圃大马路8号时代TIT广场A座5楼
39679,和记润华,,深圳市,50-150人,私企,电子商务,深圳市和记润华投资有限公司,http://www.szhjrh.com,深圳市福田保税区腾飞工业大厦,深圳市和记润华投资有限公司http://www.szhjrh.com深圳市福田保税区腾飞工业大厦
39682,星美旅游,kefu@smimovie.com media@smimovie.com lidan19847141@126.com qixc@hc360.com yew5@yew5.com 575513153@qq.com kf@vip.sohu jimmyji11@163.com news@winshang.com huayumei@smimovie.com kefu@trjcn.com,北京市,50-150人,私企,其他,星美国际旅行社（北京）有限公司,http://www.xmcm.com/zh/,朝阳区呼家楼向军北里9号,星美国际旅行社（北京）有限公司http://www.xmcm.com/zh/朝阳区呼家楼向军北里9号
39689,校企空间,,佛山市,15-50人,私企,互联网,佛山市校企空间网络有限公司,http://www.xiaoqikongjian.com,佛山市南海区桂城街道桂平中路鸿晖都市产业新城1幢510室,佛山市校企空间网络有限公司http://www.xiaoqikongjian.com佛山市南海区桂城街道桂平中路鸿晖都市产业新城1幢510室
39690,天津中公教育,,天津市,150-500人,私企,教育,北京中公教育科技股份有限公司天津分公司,http://tj.offcn.com/,天津市和平区卫津路云琅大厦C座底商,北京中公教育科技股份有限公司天津分公司http://tj.offcn.com/天津市和平区卫津路云琅大厦C座底商
39700,哪团建,362782116@qq.com 412576955@qq.com kf@vip.sohu.com hill@hill-ob.com dlqywh@163.com,上海市,15-50人,私企,互联网,哪团建网,松江区九新公路341弄28号,,哪团建网松江区九新公路341弄28号
39732,北京人和集团,,北京市,150-500人,私企,其他,北京人和车合汽车技术服务有限责任公司,http://heqiauto.com,总部：北京市朝阳区十八里店北桥866号,北京人和车合汽车技术服务有限责任公司http://heqiauto.com总部：北京市朝阳区十八里店北桥866号
39736,卡行天下,525620487@qq.com 1396546521@qq.com 541130505@qq.com mengmin@centaline.com.cn,上海市,2000人以上,私企,互联网,上海卡行天下供应链管理有限公司,http://www.kxtx.cn,上海长宁区通协路558号汤泉国际大厦B栋,上海卡行天下供应链管理有限公司http://www.kxtx.cn上海长宁区通协路558号汤泉国际大厦B栋
39742,爱空间,506538018@qq.com wangjh@ikongjian.com 339222134@qq.com contact@geekpark.net cs-hr@ikongjian.com 1963840342@qq.com feiy588@126.com 1021832619@qq.com yuyy@ikongjian.com aikongjian1604@163.com 262715542@qq.com newgxrx@163.com ts@voc.com.cn kf@vip.sohu.com,北京市,500-2000人,私企,互联网,爱空间科技(北京)有限公司,http://www.ikongjian.com,北京市朝阳区北四环惠新东桥小营路怡慧街育慧里11号,爱空间科技(北京)有限公司http://www.ikongjian.com北京市朝阳区北四环惠新东桥小营路怡慧街育慧里11号
39745,趣分期,future@qufenqi.com cs@qudian.com cs@qufenqi.com news@netsun.com 联系邮箱admin@myhack58.com ir@angelclub.com dongwenjia@qufenqi.com em.scc@sjtu.org wangleirenli@qufenqi.com service@xiaocunzhe.com 735052168@qq.com join@qufenqi.com,北京市,500-2000人,私企,互联网,趣分期（北京）信息技术有限公司,http://qd.qufenqi.com/,北京市朝阳区慧忠北里222号清华设计大厦15层    大屯1号绿隔产业用地,趣分期（北京）信息技术有限公司http://qd.qufenqi.com/北京市朝阳区慧忠北里222号清华设计大厦15层    大屯1号绿隔产业用地
39759,仨米文化,,广州市,15人以下,私企,新媒体,广州仨米文化发展有限公司,广州天河区华景新城24E,,广州仨米文化发展有限公司广州天河区华景新城24E
39760,银河信通,,北京市,50-150人,私企,IT/软件,北京银河信通科技有限公司,北京海淀区中关村大街18号电子科贸城8层04-702,,北京银河信通科技有限公司北京海淀区中关村大街18号电子科贸城8层04-702
39761,曼思,曼思欢乐厨房邮箱leili@hicook.cn xiaokeai@hicook.cn yongfei@shmansi.com msc@sz-msc.com service@makepolo.com tongxintv@163.com hc@cirs-group.com acculube@126.com Gavin_liu@nfa360.com summer.wang@CreatingPower.com.cnCPC 573617602@qq.com hr@gmdate.com.cn 7104361@qq.com 800个搜索工具曼思欢乐厨房邮箱leili@hicook.cn 评价曼思欢乐厨房邮箱leili@hicook.cn 会员卡邮箱leili@hicook.cn 评价邮箱leili@hicook.cn,北京市,150-500人,私企,教育,曼思欢乐厨房,13号线光熙门，爱琴海购物中心5层,,曼思欢乐厨房13号线光熙门，爱琴海购物中心5层
39766,co-sense可视创想,wumingjin@philisense.com wenwen.han@sinobpo.com.cn service@cxplus.cn lucas.luo@vitaminegroup.com,成都市,15人以下,私企,互联网,可视创想成都文化传播有限公司,成都市高新区天府新谷10栋17楼,,可视创想成都文化传播有限公司成都市高新区天府新谷10栋17楼
39767,航天能源,,上海市,150-500人,国企,其他,上海航天能源股份有限公司,http://www.sae.sh.cn,上海市浦东新区龙东大道4493号,上海航天能源股份有限公司http://www.sae.sh.cn上海市浦东新区龙东大道4493号
39769,无极限,wjx@163.com service@makepolo.com,广州市,50-150人,私企,移动互联网,广东无极限信息科技有限公司,http://www.wjxjt.com,广东广州天河区 翰景路1号金星大厦16楼,广东无极限信息科技有限公司http://www.wjxjt.com广东广州天河区 翰景路1号金星大厦16楼
39793,港酒所,394617988@qq.com admin@hkiwex.com 474085322@qq.com 如发现侵权违规问题请发邮件至2969413329@qq.com Service@cjol.com 392200152@qq.com hr@hkiwex.com 258459133@qq.com kf@vip.sohu.com 欢迎您向fuwu@qihuiwang.com,深圳市,50-150人,外企,互联网,港酒所（深圳）供应链管理有限公司,http://www.hkiwex.com,深圳市罗湖区莲塘街道国威路72号112栋6楼,港酒所（深圳）供应链管理有限公司http://www.hkiwex.com深圳市罗湖区莲塘街道国威路72号112栋6楼
39795,博如,,杭州市,15-50人,私企,移动互联网,杭州博如网络科技有限公司,http://www.appnihao.com,杭州市滨江区天恒大厦2002,杭州博如网络科技有限公司http://www.appnihao.com杭州市滨江区天恒大厦2002
39796,凯隆科技,,深圳市,50-150人,私企,互联网,深圳市凯隆科技有限公司,http://w.dingweite.com/,深圳市宝安区留仙一路百财科技园L栋6F,深圳市凯隆科技有限公司http://w.dingweite.com/深圳市宝安区留仙一路百财科技园L栋6F
39799,长城宽带,gzservice@btte.net bjservice@btte.net 1113750085@qq.com accept@chinatcc.gov.cn chen626@foxmail.com 115101890@qq.com 409191476@qq.com xinmeiti@btte.net ietkgy23@163.com sz-isp@qq.com 13522125@qq.com zhaopin@gwbnsd.com 344933347@qq.com pangzy@szgwbn.net.cn 648853469@qq.com liuxiang@btte.net 1617093939@qq.com 575671182@qq.com 1780965035@qq.com 120rcw@163.com 1204893065@qq.com houshuai@btte.net,上海市,2000人以上,外企,通信,上海长城宽带网络有限公司,上海市静安区江场三路128号,,上海长城宽带网络有限公司上海市静安区江场三路128号
39801,驷方地产,,武汉市,15-50人,私企,其他,武汉驷方房地产营销策划有限公司,洪山区南国大家装,,武汉驷方房地产营销策划有限公司洪山区南国大家装
39806,伊途科技,,大连市,150-500人,私企,互联网,大连市伊途邹程科技有限公司,大连市高新园区火炬路32号创业大厦,,大连市伊途邹程科技有限公司大连市高新园区火炬路32号创业大厦
39807,吕梁力辛科技有限公司,843003049@qq.con zbswxxw@163.com,吕梁市,15-50人,私企,金融,吕梁力辛科技有限公司,山西省吕梁市七里滩全友家居往东200米,,吕梁力辛科技有限公司山西省吕梁市七里滩全友家居往东200米
39809,小蜻蜓,,北京市,15-50人,私企,互联网,北京小蜻蜓航空服务有限公司,回龙观西大街首农龙冠商务中心银座605室,,北京小蜻蜓航空服务有限公司回龙观西大街首农龙冠商务中心银座605室
39810,房天下,,广州市,2000人以上,私企,其他,广州房天下房地产经纪有效公司,http://gz.fang.com/,广州海珠,广州房天下房地产经纪有效公司http://gz.fang.com/广州海珠
39829,天地华宇,,北京市,2000人以上,国企,其他,武汉三江华宇物流有限公司北京分公司,http://www.hoau.net,北京市房山区良乡镇长虹西路33号首发物流园内,武汉三江华宇物流有限公司北京分公司http://www.hoau.net北京市房山区良乡镇长虹西路33号首发物流园内
39846,那人网络,,上海市,15人以下,私企,互联网,上海那人网络科技有限公司,http://trip55.com,上海张江,上海那人网络科技有限公司http://trip55.com上海张江
39848,清雅风,邮箱604305499@qq.com info@cngelaisi.cn,北京市,150-500人,国企,新媒体,成都清雅风文化传媒有限公司,北京市西城区,,成都清雅风文化传媒有限公司北京市西城区
39849,云科互动,,武汉市,15-50人,私企,电子商务,武汉云科互动传媒有限公司,http://www.mutouad.com/,武汉市青年路528号葛洲坝国际广场4栋39楼3901室,武汉云科互动传媒有限公司http://www.mutouad.com/武汉市青年路528号葛洲坝国际广场4栋39楼3901室
39872,中智弘毅,2428957850@qq.com 110912653@qq.com 2770834721@qq.com 783211738@qq.com 3093335487@qq.com 798582123@qq.com 2496358817@qq.com 2625479851@qq.com,成都市,15-50人,私企,其他,四川中智弘毅资源服务有限公司,简阳雄州大道南段111号,,四川中智弘毅资源服务有限公司简阳雄州大道南段111号
39875,AUTOKOL,duanxiru@autokol.com george@autokol.com wenshucheyun@qq.com jubao@contact.sohu.com jw1927@qq.com info@gasgoo.com 2531496120@qq.com,上海市,50-150人,私企,新媒体,鏊投广告有限公司,http://www.autokol.com/,上海市静安区江场西路299弄晋润海棠大厦1号楼801,鏊投广告有限公司http://www.autokol.com/上海市静安区江场西路299弄晋润海棠大厦1号楼801
39883,你点我帮,xhwjbx@xinhua.org 2089581885@qq.com wysxwxd@163.com mrgstx@163.com 2880623741@qq.com 2453011643@qq.com JU53kefu@loonxi.com txooo@txooo.com contact@jimaisong.com,武汉市,50-150人,私企,互联网,武汉乐创点帮网络科技有限公司,武汉市东湖高新技术开发区金融港四路汇金中心3B2,,武汉乐创点帮网络科技有限公司武汉市东湖高新技术开发区金融港四路汇金中心3B2
39884,胜意科技,,武汉市,150-500人,私企,IT/软件,武汉市胜意科技发展有限公司,武汉市江夏区藏龙岛武汉研创中心,,武汉市胜意科技发展有限公司武汉市江夏区藏龙岛武汉研创中心
39887,一线视界,bxdgs@sohu.com 13、天网栏目邮箱cctvtianwang@vip.sohu.com edu@gdjy.cn 邮箱ahszh000@163.com muleaves@sina.com wangzhi2001@HOTMAIL.COM 1323162503@qq.com xhchen2006@126.com 【邮箱】haoshi_haose@sina.com jubao@contact.sohu.co ynedujournal3@mail.ynedu.net.cn jxjyljn@126.com sunjine2003@163.com windyun@163.com twyjy@126.com scjyyxg@sina.com houze21@sohu.com,北京市,15-50人,私企,新媒体,一线视界（北京）文化传媒有限公司,http://www.yixianshijie.com/,北京市朝阳区双龙南里135号,一线视界（北京）文化传媒有限公司http://www.yixianshijie.com/北京市朝阳区双龙南里135号
39892,唔哩资讯,,北京市,50-150人,私企,移动互联网,上海阅客信息科技有限公司,中电发展大厦,,上海阅客信息科技有限公司中电发展大厦
39893,remax,,广州市,50-150人,私企,通信,广州睿量科技有限公司,http://www.iremax.hk/,广州市海珠区工业大道北67号凤凰创意园1号楼首层在地图中查看REMAX（地铁站：广州地铁8号线总站 凤凰新村A出口  直行50米）,广州睿量科技有限公司http://www.iremax.hk/广州市海珠区工业大道北67号凤凰创意园1号楼首层在地图中查看REMAX（地铁站：广州地铁8号线总站 凤凰新村A出口  直行50米）
39909,互盾科技,,上海市,50-150人,私企,互联网,上海互盾信息科技有限公司,http://www.huduntech.com,上海市宝山区陆翔路顾村公园绿地办公楼1号楼12层,上海互盾信息科技有限公司http://www.huduntech.com上海市宝山区陆翔路顾村公园绿地办公楼1号楼12层
